timestamp,true,baseline,arima,randomforest
2020-05-23 02:00:00,907.54,899.36,902.7889016504663,911.2128000000001
2020-05-23 02:05:00,914.25,907.54,902.7889016504663,914.4481
2020-05-23 02:10:00,905.39,914.25,902.7889016504663,907.8248999999995
2020-05-23 02:15:00,905.75,905.39,902.7889016504663,909.2295999999994
2020-05-23 02:20:00,911.6,905.75,902.7889016504663,905.5856999999996
2020-05-23 02:25:00,911.63,911.6,902.7889016504663,908.7323000000001
2020-05-23 02:30:00,914.03,911.63,902.7889016504663,907.9215000000004
2020-05-23 02:35:00,907.9,914.03,902.7889016504663,908.9791
2020-05-23 02:40:00,920.12,907.9,902.7889016504663,908.7422874999995
2020-05-23 02:45:00,905.41,920.12,902.7889016504663,910.4974136363636
2020-05-23 02:50:00,908.83,905.41,902.7889016504663,908.8160999999994
2020-05-23 02:55:00,921.15,908.83,902.7889016504663,911.6996999999999
2020-05-23 03:00:00,911.63,921.15,902.7889016504663,910.8557
2020-05-23 03:05:00,915.9,911.63,902.7889016504663,909.6186136363639
2020-05-23 03:10:00,902.95,915.9,902.7889016504663,912.8156954545453
2020-05-23 03:15:00,917.68,902.95,902.7889016504663,909.9022000000001
2020-05-23 03:20:00,913.99,917.68,902.7889016504663,911.7306
2020-05-23 03:25:00,902.89,913.99,902.7889016504663,910.5324
2020-05-23 03:30:00,906.67,902.89,902.7889016504663,910.0671000000002
2020-05-23 03:35:00,912.43,906.67,902.7889016504663,910.2898499999997
2020-05-23 03:40:00,920.23,912.43,902.7889016504663,913.2353999999995
2020-05-23 03:45:00,907.79,920.23,902.7889016504663,909.6390000000004
2020-05-23 03:50:00,901.4,907.79,902.7889016504663,909.5788000000003
2020-05-23 03:55:00,909.72,901.4,902.7889016504663,909.8393
2020-05-23 04:00:00,902.93,909.72,902.7889016504663,913.3356000000007
2020-05-23 04:05:00,913.98,902.93,902.7889016504663,906.0849000000003
2020-05-23 04:10:00,892.51,913.98,902.7889016504663,911.7208
2020-05-23 04:15:00,906.72,892.51,902.7889016504663,907.1175999999999
2020-05-23 04:20:00,908.76,906.72,902.7889016504663,907.8533999999999
2020-05-23 04:25:00,906.26,908.76,902.7889016504663,902.5721000000003
2020-05-23 04:30:00,911.37,906.26,902.7889016504663,908.0656000000002
2020-05-23 04:35:00,908.22,911.37,902.7889016504663,907.3182999999999
2020-05-23 04:40:00,912.82,908.22,902.7889016504663,907.5619172413785
2020-05-23 04:45:00,912.8,912.82,902.7889016504663,907.7348
2020-05-23 04:50:00,907.38,912.8,902.7889016504663,910.7756999999997
2020-05-23 04:55:00,917.45,907.38,902.7889016504663,909.7409999999993
2020-05-23 05:00:00,922.37,917.45,902.7889016504663,910.4920999999995
2020-05-23 05:05:00,904.79,922.37,902.7889016504663,913.0376
2020-05-23 05:10:00,910.04,904.79,902.7889016504663,909.1048000000003
2020-05-23 05:15:00,907.12,910.04,902.7889016504663,911.7443999999992
2020-05-23 05:20:00,925.64,907.12,902.7889016504663,907.5347999999998
2020-05-23 05:25:00,903.67,925.64,902.7889016504663,909.9553000000001
2020-05-23 05:30:00,918.21,903.67,902.7889016504663,911.2959999999998
2020-05-23 05:35:00,900.88,918.21,902.7889016504663,914.5454545454545
2020-05-23 05:40:00,905.97,900.88,902.7889016504663,909.7867000000001
2020-05-23 05:45:00,895.59,905.97,902.7889016504663,912.3955000000001
2020-05-23 05:50:00,906.2,895.59,902.7889016504663,903.2614000000001
2020-05-23 05:55:00,913.97,906.2,902.7889016504663,909.7194999999998
2020-05-23 06:00:00,914.2,913.97,902.7889016504663,905.6370999999998
2020-05-23 06:05:00,920.24,914.2,902.7889016504663,909.4489
2020-05-23 06:10:00,914.49,920.24,902.7889016504663,911.0167000000001
2020-05-23 06:15:00,915.91,914.49,902.7889016504663,911.4928
2020-05-23 06:20:00,927.74,915.91,902.7889016504663,914.5708999999997
2020-05-23 06:25:00,925.91,927.74,902.7889016504663,919.5956999999997
2020-05-23 06:30:00,916.46,925.91,902.7889016504663,912.6814863636364
2020-05-23 06:35:00,907.49,916.46,902.7889016504663,915.332972727273
2020-05-23 06:40:00,910.69,907.49,902.7889016504663,913.0781454545448
2020-05-23 06:45:00,910.43,910.69,902.7889016504663,915.4215
2020-05-23 06:50:00,912.54,910.43,902.7889016504663,911.7941000000001
2020-05-23 06:55:00,894.86,912.54,902.7889016504663,910.7251333333332
2020-05-23 07:00:00,902.03,894.86,902.7889016504663,908.1358249999998
2020-05-23 07:05:00,902.92,902.03,902.7889016504663,908.5728999999995
2020-05-23 07:10:00,911.4,902.92,902.7889016504663,905.6668000000001
2020-05-23 07:15:00,911.39,911.4,902.7889016504663,909.3854999999998
2020-05-23 07:20:00,924.14,911.39,902.7889016504663,906.4699999999997
2020-05-23 07:25:00,898.87,924.14,902.7889016504663,913.2088999999999
2020-05-23 07:30:00,905.59,898.87,902.7889016504663,907.6696000000005
2020-05-23 07:35:00,902.48,905.59,902.7889016504663,910.2939
2020-05-23 07:40:00,909.5,902.48,902.7889016504663,909.0727769230772
2020-05-23 07:45:00,915.44,909.5,902.7889016504663,906.8824000000002
2020-05-23 07:50:00,909.22,915.44,902.7889016504663,911.5123
2020-05-23 07:55:00,915.58,909.22,902.7889016504663,908.0739000000001
2020-05-23 08:00:00,911.16,915.58,902.7889016504663,909.3118999999996
2020-05-23 08:05:00,909.88,911.16,902.7889016504663,908.7732000000003
2020-05-23 08:10:00,901.43,909.88,902.7889016504663,907.2710335438757
2020-05-23 08:15:00,934.05,901.43,902.7889016504663,909.3475999999999
2020-05-23 08:20:00,922.73,934.05,902.7889016504663,911.1096000000002
2020-05-23 08:25:00,940.31,922.73,902.7889016504663,909.1194000000003
2020-05-23 08:30:00,888.3,940.31,902.7889016504663,918.7988000000001
2020-05-23 08:35:00,896.05,888.3,902.7889016504663,905.0409999999991
2020-05-23 08:40:00,901.11,896.05,902.7889016504663,913.4285000000001
2020-05-23 08:45:00,897.69,901.11,902.7889016504663,906.6899000000005
2020-05-23 08:50:00,895.19,897.69,902.7889016504663,901.6566
2020-05-23 08:55:00,912.86,895.19,902.7889016504663,897.7057
2020-05-23 09:00:00,912.87,912.86,902.7889016504663,906.6616
2020-05-23 09:05:00,905.58,912.87,902.7889016504663,905.9719000000001
2020-05-23 09:10:00,899.32,905.58,902.7889016504663,901.4325999999998
2020-05-23 09:15:00,897.19,899.32,902.7889016504663,900.2032999999999
2020-05-23 09:20:00,887.91,897.19,902.7889016504663,905.5667000000001
2020-05-23 09:25:00,882.41,887.91,902.7889016504663,896.5829999999994
2020-05-23 09:30:00,893.81,882.41,902.7889016504663,888.7304000000004
2020-05-23 09:35:00,899.42,893.81,902.7889016504663,896.6773999999999
2020-05-23 09:40:00,911.14,899.42,902.7889016504663,902.2612999999999
2020-05-23 09:45:00,914.51,911.14,902.7889016504663,903.4134999999999
2020-05-23 09:50:00,933.78,914.51,902.7889016504663,906.7921000000002
2020-05-23 09:55:00,912.36,933.78,902.7889016504663,920.9839999999994
2020-05-23 10:00:00,914.43,912.36,902.7889016504663,900.7235000000004
2020-05-23 10:05:00,898.57,914.43,902.7889016504663,907.1724999999999
2020-05-23 10:10:00,892.22,898.57,902.7889016504663,898.8658000000006
2020-05-23 10:15:00,889.18,892.22,902.7889016504663,907.2081000000003
2020-05-23 10:20:00,896.45,889.18,902.7889016504663,896.4843999999998
2020-05-23 10:25:00,915.65,896.45,902.7889016504663,902.8591999999994
2020-05-23 10:30:00,912.61,915.65,902.7889016504663,916.0462000000002
2020-05-23 10:35:00,899.61,912.61,902.7889016504663,909.4087999999999
2020-05-23 10:40:00,928.03,899.61,902.7889016504663,900.8861999999999
2020-05-23 10:45:00,906.54,928.03,902.7889016504663,909.4058999999999
2020-05-23 10:50:00,913.54,906.54,902.7889016504663,906.9313999999999
2020-05-23 10:55:00,894.51,913.54,902.7889016504663,908.4076999999993
2020-05-23 11:00:00,911.03,894.51,902.7889016504663,905.5055999999998
2020-05-23 11:05:00,908.46,911.03,902.7889016504663,908.3139
2020-05-23 11:10:00,909.19,908.46,902.7889016504663,903.6367000000006
2020-05-23 11:15:00,907.89,909.19,902.7889016504663,904.3732000000001
2020-05-23 11:20:00,895.37,907.89,902.7889016504663,908.4109999999997
2020-05-23 11:25:00,914.71,895.37,902.7889016504663,906.9569833333335
2020-05-23 11:30:00,906.98,914.71,902.7889016504663,905.3651000000004
2020-05-23 11:35:00,931.55,906.98,902.7889016504663,902.4656999999995
2020-05-23 11:40:00,913.62,931.55,902.7889016504663,908.8439999999996
2020-05-23 11:45:00,909.44,913.62,902.7889016504663,908.2906600000001
2020-05-23 11:50:00,924.54,909.44,902.7889016504663,909.0187999999997
2020-05-23 11:55:00,900.48,924.54,902.7889016504663,911.551
2020-05-23 12:00:00,911.91,900.48,902.7889016504663,910.7029000000003
2020-05-23 12:05:00,934.64,911.91,902.7889016504663,915.3529000000005
2020-05-23 12:10:00,910.81,934.64,902.7889016504663,913.7917
2020-05-23 12:15:00,922.12,910.81,902.7889016504663,913.7203999999999
2020-05-23 12:20:00,912.52,922.12,902.7889016504663,917.7778999999999
2020-05-23 12:25:00,914.2,912.52,902.7889016504663,917.9208000000003
2020-05-23 12:30:00,919.49,914.2,902.7889016504663,914.1531000000006
2020-05-23 12:35:00,907.16,919.49,902.7889016504663,915.575909090909
2020-05-23 12:40:00,908.89,907.16,902.7889016504663,914.5722000000002
2020-05-23 12:45:00,917.72,908.89,902.7889016504663,915.567645454545
2020-05-23 12:50:00,919.25,917.72,902.7889016504663,911.5480000000006
2020-05-23 12:55:00,923.4,919.25,902.7889016504663,913.8997999999999
2020-05-23 13:00:00,906.93,923.4,902.7889016504663,915.7675045454542
2020-05-23 13:05:00,929.66,906.93,902.7889016504663,916.8906000000002
2020-05-23 13:10:00,907.79,929.66,902.7889016504663,919.0529999999995
2020-05-23 13:15:00,904.56,907.79,902.7889016504663,913.7894000000005
2020-05-23 13:20:00,901.06,904.56,902.7889016504663,910.8498999999999
2020-05-23 13:25:00,915.71,901.06,902.7889016504663,907.139325
2020-05-23 13:30:00,937.4,915.71,902.7889016504663,911.2964
2020-05-23 13:35:00,927.25,937.4,902.7889016504663,922.3269999999997
2020-05-23 13:40:00,896.26,927.25,902.7889016504663,915.3367000000002
2020-05-23 13:45:00,903.54,896.26,902.7889016504663,914.9492999999998
2020-05-23 13:50:00,900.61,903.54,902.7889016504663,914.992
2020-05-23 13:55:00,912.5,900.61,902.7889016504663,905.9488
2020-05-23 14:00:00,902.31,912.5,902.7889016504663,910.7214000000005
2020-05-23 14:05:00,920.89,902.31,902.7889016504663,903.2699000000002
2020-05-23 14:10:00,911.88,920.89,902.7889016504663,910.5791000000002
2020-05-23 14:15:00,913.47,911.88,902.7889016504663,907.9009
2020-05-23 14:20:00,908.67,913.47,902.7889016504663,909.8555000000001
2020-05-23 14:25:00,928.62,908.67,902.7889016504663,910.5098000000002
2020-05-23 14:30:00,899.11,928.62,902.7889016504663,912.4890999999996
2020-05-23 14:35:00,915.82,899.11,902.7889016504663,910.1114000000001
2020-05-23 14:40:00,905.83,915.82,902.7889016504663,909.1260999999998
2020-05-23 14:45:00,910.14,905.83,902.7889016504663,909.531
2020-05-23 14:50:00,917.23,910.14,902.7889016504663,910.2067000000003
2020-05-23 14:55:00,914.12,917.23,902.7889016504663,911.0874954545459
2020-05-23 15:00:00,907.26,914.12,902.7889016504663,911.8993545454546
2020-05-23 15:05:00,896.12,907.26,902.7889016504663,911.287017241379
2020-05-23 15:10:00,899.92,896.12,902.7889016504663,909.5003999999999
2020-05-23 15:15:00,907.61,899.92,902.7889016504663,908.1370000000002
2020-05-23 15:20:00,898.05,907.61,902.7889016504663,906.9019000000002
2020-05-23 15:25:00,905.7,898.05,902.7889016504663,901.4579999999999
2020-05-23 15:30:00,909.39,905.7,902.7889016504663,903.6133000000002
2020-05-23 15:35:00,910.47,909.39,902.7889016504663,902.8028999999999
2020-05-23 15:40:00,887.09,910.47,902.7889016504663,906.1453
2020-05-23 15:45:00,910.15,887.09,902.7889016504663,896.8582000000002
2020-05-23 15:50:00,952.44,910.15,902.7889016504663,903.9961
2020-05-23 15:55:00,899.64,952.44,902.7889016504663,913.7878
2020-05-23 16:00:00,928.31,899.64,902.7889016504663,900.7458999999998
2020-05-23 16:05:00,951.77,928.31,902.7889016504663,913.314
2020-05-23 16:10:00,924.6,951.77,902.7889016504663,906.3042
2020-05-23 16:15:00,934.68,924.6,902.7889016504663,915.4388999999999
2020-05-23 16:20:00,936.63,934.68,902.7889016504663,914.2551076923073
2020-05-23 16:25:00,898.95,936.63,902.7889016504663,921.0870000000006
2020-05-23 16:30:00,909.11,898.95,902.7889016504663,918.9314000000002
2020-05-23 16:35:00,908.89,909.11,902.7889016504663,915.9556000000006
2020-05-23 16:40:00,938.74,908.89,902.7889016504663,910.9047000000002
2020-05-23 16:45:00,910.28,938.74,902.7889016504663,919.3242999999998
2020-05-23 16:50:00,926.36,910.28,902.7889016504663,920.9602000000003
2020-05-23 16:55:00,900.57,926.36,902.7889016504663,916.2351999999996
2020-05-23 17:00:00,910.73,900.57,902.7889016504663,916.3981000000002
2020-05-23 17:05:00,912.36,910.73,902.7889016504663,914.8903000000001
2020-05-23 17:10:00,944.73,912.36,902.7889016504663,913.4189999999998
2020-05-23 17:15:00,903.69,944.73,902.7889016504663,920.0679999999998
2020-05-23 17:20:00,905.28,903.69,902.7889016504663,916.7330999999999
2020-05-23 17:25:00,916.85,905.28,902.7889016504663,914.9045
2020-05-23 17:30:00,927.96,916.85,902.7889016504663,913.6212999999999
2020-05-23 17:35:00,922.58,927.96,902.7889016504663,910.6346000000001
2020-05-23 17:40:00,899.68,922.58,902.7889016504663,909.7267999999998
2020-05-23 17:45:00,912.47,899.68,902.7889016504663,909.3726999999999
2020-05-23 17:50:00,903.15,912.47,902.7889016504663,918.2086999999996
2020-05-23 17:55:00,952.05,903.15,902.7889016504663,911.6606000000003
2020-05-23 18:00:00,911.59,952.05,902.7889016504663,929.4599999999998
2020-05-23 18:05:00,914.42,911.59,902.7889016504663,916.1075999999998
2020-05-23 18:10:00,924.35,914.42,902.7889016504663,922.1275000000003
2020-05-23 18:15:00,937.31,924.35,902.7889016504663,916.1254999999999
2020-05-23 18:20:00,930.42,937.31,902.7889016504663,921.1663999999998
2020-05-23 18:25:00,913.14,930.42,902.7889016504663,920.5825999999998
2020-05-23 18:30:00,916.73,913.14,902.7889016504663,917.1859999999998
2020-05-23 18:35:00,906.38,916.73,902.7889016504663,922.303937179487
2020-05-23 18:40:00,924.56,906.38,902.7889016504663,910.0054000000001
2020-05-23 18:45:00,918.08,924.56,902.7889016504663,919.7181999999999
2020-05-23 18:50:00,915.24,918.08,902.7889016504663,919.8465999999997
2020-05-23 18:55:00,916.14,915.24,902.7889016504663,915.8117
2020-05-23 19:00:00,917.53,916.14,902.7889016504663,915.7801157342661
2020-05-23 19:05:00,918.39,917.53,902.7889016504663,916.5787628205125
2020-05-23 19:10:00,913.18,918.39,902.7889016504663,916.0838318181819
2020-05-23 19:15:00,912.59,913.18,902.7889016504663,913.8508000000002
2020-05-23 19:20:00,945.64,912.59,902.7889016504663,915.0299363636365
2020-05-23 19:25:00,908.31,945.64,902.7889016504663,924.2988999999995
2020-05-23 19:30:00,920.92,908.31,902.7889016504663,916.4340000000004
2020-05-23 19:35:00,908.56,920.92,902.7889016504663,918.6227909090907
2020-05-23 19:40:00,912.64,908.56,902.7889016504663,916.9670000000002
2020-05-23 19:45:00,911.92,912.64,902.7889016504663,919.6969999999997
2020-05-23 19:50:00,920.21,911.92,902.7889016504663,912.5501000000003
2020-05-23 19:55:00,913.35,920.21,902.7889016504663,914.5508166666666
2020-05-23 20:00:00,910.44,913.35,902.7889016504663,914.8421
2020-05-23 20:05:00,916.13,910.44,902.7889016504663,913.1209
2020-05-23 20:10:00,926.87,916.13,902.7889016504663,916.8773080419581
2020-05-23 20:15:00,929.31,926.87,902.7889016504663,914.5935000000001
2020-05-23 20:20:00,920.27,929.31,902.7889016504663,917.8065999999998
2020-05-23 20:25:00,912.86,920.27,902.7889016504663,915.0250909090907
2020-05-23 20:30:00,914.01,912.86,902.7889016504663,917.2287000000002
2020-05-23 20:35:00,903.72,914.01,902.7889016504663,914.3727863636366
2020-05-23 20:40:00,920.9,903.72,902.7889016504663,909.6448090909092
2020-05-23 20:45:00,910.54,920.9,902.7889016504663,916.0362083333332
2020-05-23 20:50:00,925.39,910.54,902.7889016504663,912.8291999999997
2020-05-23 20:55:00,905.32,925.39,902.7889016504663,916.4977727272728
2020-05-23 21:00:00,926.01,905.32,902.7889016504663,913.5880153846152
2020-05-23 21:05:00,909.4,926.01,902.7889016504663,917.5679999999993
2020-05-23 21:10:00,923.79,909.4,902.7889016504663,911.8344000000003
2020-05-23 21:15:00,914.34,923.79,902.7889016504663,914.6292
2020-05-23 21:20:00,913.47,914.34,902.7889016504663,914.5999000000002
2020-05-23 21:25:00,920.44,913.47,902.7889016504663,912.9088000000002
2020-05-23 21:30:00,910.44,920.44,902.7889016504663,916.9380318181819
2020-05-23 21:35:00,937.88,910.44,902.7889016504663,912.5216545454546
2020-05-23 21:40:00,918.73,937.88,902.7889016504663,915.3600000000001
2020-05-23 21:45:00,915.95,918.73,902.7889016504663,912.8102166666663
2020-05-23 21:50:00,902.91,915.95,902.7889016504663,920.5880090909093
2020-05-23 21:55:00,917.37,902.91,902.7889016504663,911.2172000000003
2020-05-23 22:00:00,905.33,917.37,902.7889016504663,916.8191384615384
2020-05-23 22:05:00,931.69,905.33,902.7889016504663,910.7478999999998
2020-05-23 22:10:00,919.69,931.69,902.7889016504663,914.3834000000002
2020-05-23 22:15:00,918.98,919.69,902.7889016504663,911.2868461538462
2020-05-23 22:20:00,902.62,918.98,902.7889016504663,914.3230000000002
2020-05-23 22:25:00,891.33,902.62,902.7889016504663,910.505425
2020-05-23 22:30:00,911.48,891.33,902.7889016504663,910.6898000000002
2020-05-23 22:35:00,920.75,911.48,902.7889016504663,917.6491000000002
2020-05-23 22:40:00,901.26,920.75,902.7889016504663,909.9841
2020-05-23 22:45:00,900.96,901.26,902.7889016504663,906.5038
2020-05-23 22:50:00,911.47,900.96,902.7889016504663,908.9569
2020-05-23 22:55:00,924.63,911.47,902.7889016504663,912.2821416666666
2020-05-23 23:00:00,908.3,924.63,902.7889016504663,910.0201000000004
2020-05-23 23:05:00,901.06,908.3,902.7889016504663,909.4293999999998
2020-05-23 23:10:00,897.87,901.06,902.7889016504663,908.8558
2020-05-23 23:15:00,913.93,897.87,902.7889016504663,909.3391999999996
2020-05-23 23:20:00,914.24,913.93,902.7889016504663,913.0993999999995
2020-05-23 23:25:00,900.65,914.24,902.7889016504663,906.9064999999999
2020-05-23 23:30:00,901.6,900.65,902.7889016504663,906.4355000000003
2020-05-23 23:35:00,894.48,901.6,902.7889016504663,907.7919000000002
2020-05-23 23:40:00,906.07,894.48,902.7889016504663,903.4298999999999
2020-05-23 23:45:00,945.56,906.07,902.7889016504663,908.436
2020-05-23 23:50:00,916.6,945.56,902.7889016504663,910.9083
2020-05-23 23:55:00,905.81,916.6,902.7889016504663,904.9839
2020-05-24 00:00:00,927.96,905.81,902.7889016504663,907.0422000000002
2020-05-24 00:05:00,906.8,927.96,902.7889016504663,916.9711000000003
2020-05-24 00:10:00,911.75,906.8,902.7889016504663,910.5894999999998
2020-05-24 00:15:00,906.5,911.75,902.7889016504663,914.5570999999998
2020-05-24 00:20:00,921.18,906.5,902.7889016504663,912.8585
2020-05-24 00:25:00,906.48,921.18,902.7889016504663,913.4258576923079
2020-05-24 00:30:00,931.4,906.48,902.7889016504663,911.8035999999996
2020-05-24 00:35:00,910.49,931.4,902.7889016504663,913.6243999999997
2020-05-24 00:40:00,917.14,910.49,902.7889016504663,912.6407000000005
2020-05-24 00:45:00,904.18,917.14,902.7889016504663,916.7664
2020-05-24 00:50:00,915.44,904.18,902.7889016504663,912.9506999999999
2020-05-24 00:55:00,906.45,915.44,902.7889016504663,914.2810999999997
2020-05-24 01:00:00,920.52,906.45,902.7889016504663,910.2860999999998
2020-05-24 01:05:00,905.24,920.52,902.7889016504663,912.3234999999996
2020-05-24 01:10:00,910.25,905.24,902.7889016504663,911.0268999999997
2020-05-24 01:15:00,910.66,910.25,902.7889016504663,913.6173999999996
2020-05-24 01:20:00,918.92,910.66,902.7889016504663,911.4459000000003
2020-05-24 01:25:00,908.24,918.92,902.7889016504663,910.043
2020-05-24 01:30:00,914.1,908.24,902.7889016504663,911.888132211538
2020-05-24 01:35:00,915.06,914.1,902.7889016504663,913.9200999999998
2020-05-24 01:40:00,909.48,915.06,902.7889016504663,913.6621000000002
2020-05-24 01:45:00,906.09,909.48,902.7889016504663,908.1013999999999
2020-05-24 01:50:00,910.49,906.09,902.7889016504663,907.4168999999997
2020-05-24 01:55:00,909.84,910.49,902.7889016504663,911.4489
2020-05-24 02:00:00,905.53,909.84,902.7889016504663,910.9072000000001
2020-05-24 02:05:00,917.76,905.53,902.7889016504663,907.0132916666666
2020-05-24 02:10:00,896.15,917.76,902.7889016504663,912.8683
2020-05-24 02:15:00,908.92,896.15,902.7889016504663,906.0321
2020-05-24 02:20:00,917.3,908.92,902.7889016504663,909.3519999999996
2020-05-24 02:25:00,920.61,917.3,902.7889016504663,907.2831
2020-05-24 02:30:00,912.08,920.61,902.7889016504663,910.6518000000003
2020-05-24 02:35:00,916.14,912.08,902.7889016504663,908.3496000000002
2020-05-24 02:40:00,917.57,916.14,902.7889016504663,914.1594000000001
2020-05-24 02:45:00,907.52,917.57,902.7889016504663,912.6282000000003
2020-05-24 02:50:00,917.87,907.52,902.7889016504663,908.2398999999996
2020-05-24 02:55:00,906.77,917.87,902.7889016504663,914.8690545454547
2020-05-24 03:00:00,913.51,906.77,902.7889016504663,910.4236999999995
2020-05-24 03:05:00,909.02,913.51,902.7889016504663,913.3284136363637
2020-05-24 03:10:00,919.04,909.02,902.7889016504663,908.562926923077
2020-05-24 03:15:00,914.27,919.04,902.7889016504663,912.3495318181818
2020-05-24 03:20:00,914.38,914.27,902.7889016504663,907.8899136363641
2020-05-24 03:25:00,917.46,914.38,902.7889016504663,913.0047937499996
2020-05-24 03:30:00,902.9,917.46,902.7889016504663,911.2909999999996
2020-05-24 03:35:00,913.12,902.9,902.7889016504663,909.2964000000003
2020-05-24 03:40:00,919.02,913.12,902.7889016504663,915.6472772727267
2020-05-24 03:45:00,906.72,919.02,902.7889016504663,913.8784999999998
2020-05-24 03:50:00,912.04,906.72,902.7889016504663,915.1799999999996
2020-05-24 03:55:00,910.24,912.04,902.7889016504663,911.9264000000003
2020-05-24 04:00:00,918.54,910.24,902.7889016504663,913.8656000000001
2020-05-24 04:05:00,920.17,918.54,902.7889016504663,910.5561999999998
2020-05-24 04:10:00,906.92,920.17,902.7889016504663,912.4838090909092
2020-05-24 04:15:00,925.91,906.92,902.7889016504663,911.5387545454546
2020-05-24 04:20:00,913.62,925.91,902.7889016504663,915.473181818182
2020-05-24 04:25:00,905.2,913.62,902.7889016504663,913.780413636364
2020-05-24 04:30:00,916.63,905.2,902.7889016504663,909.9289419354839
2020-05-24 04:35:00,910.91,916.63,902.7889016504663,916.0638333333325
2020-05-24 04:40:00,914.58,910.91,902.7889016504663,913.3484000000001
2020-05-24 04:45:00,910.92,914.58,902.7889016504663,912.1863000000002
2020-05-24 04:50:00,908.79,910.92,902.7889016504663,910.5434999999999
2020-05-24 04:55:00,917.8,908.79,902.7889016504663,911.0493999999999
2020-05-24 05:00:00,901.43,917.8,902.7889016504663,912.8726727272727
2020-05-24 05:05:00,918.7,901.43,902.7889016504663,910.8043333333336
2020-05-24 05:10:00,900.17,918.7,902.7889016504663,911.6501
2020-05-24 05:15:00,914.63,900.17,902.7889016504663,910.9646
2020-05-24 05:20:00,906.76,914.63,902.7889016504663,912.709877272727
2020-05-24 05:25:00,908.37,906.76,902.7889016504663,908.227
2020-05-24 05:30:00,925.42,908.37,902.7889016504663,910.4963999999997
2020-05-24 05:35:00,922.5,925.42,902.7889016504663,907.0144000000004
2020-05-24 05:40:00,911.5,922.5,902.7889016504663,913.6077999999999
2020-05-24 05:45:00,916.43,911.5,902.7889016504663,910.1897000000001
2020-05-24 05:50:00,910.41,916.43,902.7889016504663,913.3433269230773
2020-05-24 05:55:00,906.35,910.41,902.7889016504663,912.2276999999999
2020-05-24 06:00:00,900.66,906.35,902.7889016504663,910.6244000000002
2020-05-24 06:05:00,940.3,900.66,902.7889016504663,914.110366666667
2020-05-24 06:10:00,912.83,940.3,902.7889016504663,915.9596999999999
2020-05-24 06:15:00,908.52,912.83,902.7889016504663,909.9228999999995
2020-05-24 06:20:00,912.24,908.52,902.7889016504663,912.6665999999999
2020-05-24 06:25:00,919.32,912.24,902.7889016504663,914.5492999999998
2020-05-24 06:30:00,900.82,919.32,902.7889016504663,920.4272000000008
2020-05-24 06:35:00,904.28,900.82,902.7889016504663,912.9574000000002
2020-05-24 06:40:00,913.52,904.28,902.7889016504663,910.9324000000005
2020-05-24 06:45:00,914.27,913.52,902.7889016504663,908.5152
2020-05-24 06:50:00,896.57,914.27,902.7889016504663,910.4573000000003
2020-05-24 06:55:00,893.52,896.57,902.7889016504663,912.0009999999999
2020-05-24 07:00:00,891.15,893.52,902.7889016504663,907.0882000000008
2020-05-24 07:05:00,905.71,891.15,902.7889016504663,902.9249000000002
2020-05-24 07:10:00,901.67,905.71,902.7889016504663,910.4774000000001
2020-05-24 07:15:00,919.25,901.67,902.7889016504663,902.4974000000005
2020-05-24 07:20:00,913.71,919.25,902.7889016504663,906.6882
2020-05-24 07:25:00,914.64,913.71,902.7889016504663,905.3250999999999
2020-05-24 07:30:00,909.28,914.64,902.7889016504663,908.9048999999999
2020-05-24 07:35:00,909.47,909.28,902.7889016504663,906.5451000000003
2020-05-24 07:40:00,906.2,909.47,902.7889016504663,910.4805
2020-05-24 07:45:00,910.15,906.2,902.7889016504663,907.7396999999997
2020-05-24 07:50:00,916.12,910.15,902.7889016504663,911.0126454545456
2020-05-24 07:55:00,910.53,916.12,902.7889016504663,911.2047999999999
2020-05-24 08:00:00,903.9,910.53,902.7889016504663,909.8434000000002
2020-05-24 08:05:00,918.93,903.9,902.7889016504663,911.0216000000001
2020-05-24 08:10:00,888.45,918.93,902.7889016504663,915.7685999999999
2020-05-24 08:15:00,894.14,888.45,902.7889016504663,911.7551999999997
2020-05-24 08:20:00,928.34,894.14,902.7889016504663,905.7878000000002
2020-05-24 08:25:00,914.91,928.34,902.7889016504663,902.4084000000001
2020-05-24 08:30:00,898.78,914.91,902.7889016504663,901.3377
2020-05-24 08:35:00,933.15,898.78,902.7889016504663,911.5440000000002
2020-05-24 08:40:00,917.64,933.15,902.7889016504663,912.3441000000001
2020-05-24 08:45:00,906.98,917.64,902.7889016504663,903.7176999999999
2020-05-24 08:50:00,932.43,906.98,902.7889016504663,914.9501000000001
2020-05-24 08:55:00,930.36,932.43,902.7889016504663,907.1769999999997
2020-05-24 09:00:00,912.4,930.36,902.7889016504663,911.0872999999999
2020-05-24 09:05:00,911.12,912.4,902.7889016504663,917.020559090909
2020-05-24 09:10:00,906.25,911.12,902.7889016504663,912.4137643356646
2020-05-24 09:15:00,911.73,906.25,902.7889016504663,913.4037772727273
2020-05-24 09:20:00,909.99,911.73,902.7889016504663,913.3553999999999
2020-05-24 09:25:00,889.54,909.99,902.7889016504663,910.4540999999997
2020-05-24 09:30:00,906.49,889.54,902.7889016504663,910.6995
2020-05-24 09:35:00,909.28,906.49,902.7889016504663,910.3644999999998
2020-05-24 09:40:00,907.53,909.28,902.7889016504663,906.8458999999998
2020-05-24 09:45:00,918.32,907.53,902.7889016504663,907.0384999999999
2020-05-24 09:50:00,884.94,918.32,902.7889016504663,910.3008136363637
